candidate	group	external_AUROC	external_AUPRC	external_BA	primary_AUROC	primary_AUPRC	primary_BA
0.65*base+0.35*rz__P2RY10	phs_only	0.6375000000000001	0.6427124489188166	0.5759469696969697	0.764299182903834	0.6452858268965049	0.63073538654934
0.65*base+0.35*rz__P2RY10	gse145996_only	0.925	0.9526289682539683	0.75	0.764299182903834	0.6452858268965049	0.63073538654934
0.65*base+0.35*z__NCR3	strict_phs_gse	0.6797619047619048	0.6953867314816281	0.6125	0.7636706473915776	0.6734310119693127	0.7118164676304211
0.65*base+0.35*z__NCR3	phs_only	0.6568181818181819	0.6607331005789256	0.590719696969697	0.7636706473915776	0.6734310119693127	0.7118164676304211
0.65*base+0.35*z__NCR3	gse145996_only	0.825	0.8951388888888889	0.8	0.7636706473915776	0.6734310119693127	0.7118164676304211
0.50*base+0.50*rz__IKZF3	strict_phs_gse	0.658779761904762	0.6771374827466995	0.5869047619047619	0.7636706473915776	0.6447228306730088	0.6247642991829039
0.50*base+0.50*rz__IKZF3	phs_only	0.634469696969697	0.6428956277099704	0.5770833333333334	0.7636706473915776	0.6447228306730088	0.6247642991829039
0.50*base+0.50*rz__IKZF3	gse145996_only	0.9	0.9415178571428572	0.6875	0.7636706473915776	0.6447228306730088	0.6247642991829039
0.65*base+0.35*z__IFNG	strict_phs_gse	0.6541666666666668	0.6640473503385985	0.5613095238095238	0.7633563796354494	0.6239961669458952	0.7031741043368951
0.65*base+0.35*z__IFNG	phs_only	0.6295454545454545	0.6266215680219193	0.5380681818181818	0.7633563796354494	0.6239961669458952	0.7031741043368951
0.65*base+0.35*z__IFNG	gse145996_only	0.875	0.9206845238095238	0.75	0.7633563796354494	0.6239961669458952	0.7031741043368951
0.65*base+0.35*rz__IFNG	strict_phs_gse	0.6458333333333334	0.6599985409321599	0.5613095238095238	0.7633563796354494	0.6239961669458952	0.7031741043368951
0.65*base+0.35*rz__IFNG	phs_only	0.6272727272727273	0.6272498138602162	0.5380681818181818	0.7633563796354494	0.6239961669458952	0.7031741043368951
0.65*base+0.35*rz__IFNG	gse145996_only	0.9	0.9415178571428572	0.75	0.7633563796354494	0.6239961669458952	0.7031741043368951
0.80*base+0.20*rz__SLAMF1	strict_phs_gse	0.6761904761904761	0.6658630580605842	0.6678571428571429	0.7633563796354493	0.6607486205509492	0.721558768070396
0.80*base+0.20*rz__SLAMF1	phs_only	0.6522727272727273	0.6202129896199916	0.6594696969696969	0.7633563796354493	0.6607486205509492	0.721558768070396
0.80*base+0.20*rz__SLAMF1	gse145996_only	0.9	0.9317956349206349	0.775	0.7633563796354493	0.6607486205509492	0.721558768070396
0.65*base+0.35*pct__ICOS	strict_phs_gse	0.6758928571428571	0.6990546371039662	0.6196428571428572	0.7633563796354493	0.6580756398659181	0.6269641734758014
0.65*base+0.35*pct__ICOS	phs_only	0.6496212121212122	0.6562027846319527	0.6111742424242423	0.7633563796354493	0.6580756398659181	0.6269641734758014
0.65*base+0.35*pct__ICOS	gse145996_only	0.95	0.975	0.75	0.7633563796354493	0.6580756398659181	0.6269641734758014
0.65*base+0.35*pct__CD83	strict_phs_gse	0.6754464285714286	0.7062607703153861	0.5827380952380953	0.7627278441231929	0.6900691150767814	0.6574481458202388
0.65*base+0.35*pct__CD83	phs_only	0.6511363636363636	0.6785492049854078	0.5668560606060606	0.7627278441231929	0.6900691150767814	0.6574481458202388
0.65*base+0.35*pct__CD83	gse145996_only	0.9500000000000001	0.9704861111111112	0.75	0.7627278441231929	0.6900691150767814	0.6574481458202388
0.65*base+0.35*pct__IKZF3	strict_phs_gse	0.6590773809523809	0.6765676240405952	0.5803571428571428	0.7627278441231929	0.6522272239861706	0.6566624764299183
0.65*base+0.35*pct__IKZF3	phs_only	0.6367424242424243	0.6430243328131153	0.571969696969697	0.7627278441231929	0.6522272239861706	0.6566624764299183
0.65*base+0.35*pct__IKZF3	gse145996_only	0.9	0.9415178571428572	0.6875	0.7627278441231929	0.6522272239861706	0.6566624764299183
0.50*base+0.50*z__SLAMF7	strict_phs_gse	0.6766369047619047	0.7180832380611452	0.6214285714285714	0.7624135763670647	0.6837098806532047	0.6198931489629164
0.50*base+0.50*z__SLAMF7	phs_only	0.6696969696969697	0.6920463879873135	0.6056818181818182	0.7624135763670647	0.6837098806532047	0.6198931489629164
0.50*base+0.50*z__SLAMF7	gse145996_only	0.7250000000000001	0.8727564102564103	0.75	0.7624135763670647	0.6837098806532047	0.6198931489629164
0.50*base+0.50*rz__SLAMF7	strict_phs_gse	0.6766369047619047	0.7180832380611452	0.6214285714285714	0.7624135763670647	0.6837098806532047	0.6198931489629164
0.50*base+0.50*rz__SLAMF7	phs_only	0.6696969696969697	0.6920463879873135	0.6056818181818182	0.7624135763670647	0.6837098806532047	0.6198931489629164
0.50*base+0.50*rz__SLAMF7	gse145996_only	0.7250000000000001	0.8727564102564103	0.75	0.7624135763670647	0.6837098806532047	0.6198931489629164
0.50*base+0.50*z__TXK	strict_phs_gse	0.6476190476190476	0.6473741484672523	0.5672619047619047	0.7624135763670646	0.6543790676874186	0.721558768070396
0.50*base+0.50*z__TXK	phs_only	0.6378787878787879	0.6280079104563602	0.5503787878787878	0.7624135763670646	0.6543790676874186	0.721558768070396
0.50*base+0.50*z__TXK	gse145996_only	0.9	0.9415178571428572	0.8125	0.7624135763670646	0.6543790676874186	0.721558768070396
0.65*base+0.35*pct__P2RY10	strict_phs_gse	0.6662202380952381	0.683797504996105	0.5880952380952381	0.7620993086109366	0.6422279204361185	0.6266499057196732
0.65*base+0.35*pct__P2RY10	phs_only	0.6333333333333333	0.6487205335440807	0.5579545454545455	0.7620993086109366	0.6422279204361185	0.6266499057196732
0.65*base+0.35*pct__P2RY10	gse145996_only	0.9750000000000001	0.9861111111111112	0.875	0.7620993086109366	0.6422279204361185	0.6266499057196732
0.80*base+0.20*pct__TRAF3IP3	strict_phs_gse	0.6686011904761905	0.6893326653502874	0.5922619047619048	0.7611565053425519	0.6604421777624114	0.6615336266499057
0.80*base+0.20*pct__TRAF3IP3	phs_only	0.6530303030303031	0.6613897230620506	0.5876893939393939	0.7611565053425519	0.6604421777624114	0.6615336266499057
0.80*base+0.20*pct__TRAF3IP3	gse145996_only	0.85	0.9115936147186148	0.65	0.7611565053425519	0.6604421777624114	0.6615336266499057
0.65*base+0.35*pct__CXCL9	strict_phs_gse	0.6370535714285714	0.6810391141588307	0.5726190476190476	0.7611565053425519	0.6591599936292436	0.6412633563796355
0.65*base+0.35*pct__CXCL9	phs_only	0.628030303030303	0.6592875394430977	0.5619318181818181	0.7611565053425519	0.6591599936292436	0.6412633563796355
0.65*base+0.35*pct__CXCL9	gse145996_only	0.8	0.8701388888888889	0.7125	0.7611565053425519	0.6591599936292436	0.6412633563796355
0.50*base+0.50*z__LCK	strict_phs_gse	0.6561011904761904	0.6834957343787499	0.5708333333333333	0.7608422375864237	0.6665055904707314	0.6896605908233815
0.50*base+0.50*z__LCK	phs_only	0.6420454545454546	0.6614197358389097	0.5602272727272728	0.7608422375864237	0.6665055904707314	0.6896605908233815
0.50*base+0.50*z__LCK	gse145996_only	0.9	0.9317956349206349	0.6875	0.7608422375864237	0.6665055904707314	0.6896605908233815
0.50*base+0.50*rz__LCK	strict_phs_gse	0.6572916666666666	0.6856193458984937	0.5708333333333333	0.7608422375864237	0.6665055904707314	0.6896605908233815
0.50*base+0.50*rz__LCK	phs_only	0.6420454545454546	0.6614197358389097	0.5602272727272728	0.7608422375864237	0.6665055904707314	0.6896605908233815
0.50*base+0.50*rz__LCK	gse145996_only	0.875	0.9067956349206349	0.6875	0.7608422375864237	0.6665055904707314	0.6896605908233815
0.35*base+0.65*z__NCR3	strict_phs_gse	0.6739583333333334	0.686133336688975	0.6297619047619047	0.7608422375864237	0.6572105135303747	0.7012884978001257
0.35*base+0.65*z__NCR3	phs_only	0.6556818181818181	0.6584454876081322	0.6206439393939394	0.7608422375864237	0.6572105135303747	0.7012884978001257
0.35*base+0.65*z__NCR3	gse145996_only	0.85	0.9159722222222222	0.7375	0.7608422375864237	0.6572105135303747	0.7012884978001257
0.65*base+0.35*z__CXCL9	strict_phs_gse	0.634970238095238	0.6707295735532058	0.6029761904761906	0.7608422375864237	0.6565197076649367	0.6461345065996229
0.65*base+0.35*z__CXCL9	phs_only	0.6272727272727273	0.649905871795848	0.5929924242424243	0.7608422375864237	0.6565197076649367	0.6461345065996229
0.65*base+0.35*z__CXCL9	gse145996_only	0.85	0.908531746031746	0.75	0.7608422375864237	0.6565197076649367	0.6461345065996229
0.65*base+0.35*rz__CXCL9	strict_phs_gse	0.634970238095238	0.6707295735532058	0.6029761904761906	0.7608422375864237	0.6565197076649367	0.6461345065996229
0.65*base+0.35*rz__CXCL9	phs_only	0.6272727272727273	0.649905871795848	0.5929924242424243	0.7608422375864237	0.6565197076649367	0.6461345065996229
0.65*base+0.35*rz__CXCL9	gse145996_only	0.85	0.908531746031746	0.75	0.7608422375864237	0.6565197076649367	0.6461345065996229
0.35*base+0.65*z__CD247	strict_phs_gse	0.6480654761904763	0.6808093343042211	0.5880952380952381	0.7608422375864237	0.6424770348524862	0.6209930861093651
0.35*base+0.65*z__CD247	phs_only	0.6367424242424242	0.6627714777355529	0.5901515151515152	0.7608422375864237	0.6424770348524862	0.6209930861093651
0.35*base+0.65*z__CD247	gse145996_only	0.85	0.8956845238095238	0.625	0.7608422375864237	0.6424770348524862	0.6209930861093651
0.35*base+0.65*rz__CD247	strict_phs_gse	0.6477678571428571	0.684211850440504	0.5886904761904762	0.7608422375864237	0.6424770348524862	0.6209930861093651
0.35*base+0.65*rz__CD247	phs_only	0.6367424242424242	0.6627714777355529	0.581060606060606	0.7608422375864237	0.6424770348524862	0.6209930861093651
0.35*base+0.65*rz__CD247	gse145996_only	0.75	0.8534722222222222	0.6875	0.7608422375864237	0.6424770348524862	0.6209930861093651
0.65*base+0.35*pct__LCK	strict_phs_gse	0.6608630952380952	0.6900246274275649	0.5869047619047618	0.7602137020741673	0.6615416147788618	0.6172218730358265
0.65*base+0.35*pct__LCK	phs_only	0.6462121212121212	0.6655362434672235	0.5852272727272727	0.7602137020741673	0.6615416147788618	0.6172218730358265
0.65*base+0.35*pct__LCK	gse145996_only	0.85	0.8956845238095238	0.65	0.7602137020741673	0.6615416147788618	0.6172218730358265
0.50*base+0.50*rz__PIK3CD	strict_phs_gse	0.7098214285714286	0.7446003166057213	0.6833333333333333	0.7602137020741672	0.6886343560223156	0.6439346323067253
0.50*base+0.50*rz__PIK3CD	phs_only	0.6662878787878788	0.6966270285617121	0.6668560606060606	0.7602137020741672	0.6886343560223156	0.6439346323067253
0.50*base+0.50*rz__PIK3CD	gse145996_only	0.9750000000000001	0.9861111111111112	0.8125	0.7602137020741672	0.6886343560223156	0.6439346323067253
0.50*base+0.50*z__PIK3CD	strict_phs_gse	0.7098214285714286	0.7446003166057213	0.6833333333333333	0.7602137020741672	0.6886343560223155	0.6439346323067253
0.50*base+0.50*z__PIK3CD	phs_only	0.6662878787878788	0.6966270285617121	0.6668560606060606	0.7602137020741672	0.6886343560223155	0.6439346323067253
0.50*base+0.50*z__PIK3CD	gse145996_only	0.9750000000000001	0.9861111111111112	0.8125	0.7602137020741672	0.6886343560223155	0.6439346323067253
0.35*base+0.65*pct__GCH1	strict_phs_gse	0.5943452380952381	0.6196656341155605	0.5845238095238094	0.7602137020741672	0.6753057545900121	0.6712759270898805
0.35*base+0.65*pct__GCH1	phs_only	0.5909090909090909	0.5916257843257307	0.5799242424242423	0.7602137020741672	0.6753057545900121	0.6712759270898805
0.35*base+0.65*pct__GCH1	gse145996_only	0.65	0.8170454545454545	0.65	0.7602137020741672	0.6753057545900121	0.6712759270898805
0.80*base+0.20*pct__TXK	strict_phs_gse	0.6851190476190476	0.6999789869875533	0.631547619047619	0.7602137020741672	0.6503968565610095	0.708830923947203
0.80*base+0.20*pct__TXK	phs_only	0.6503787878787879	0.6526994219850764	0.606060606060606	0.7602137020741672	0.6503968565610095	0.708830923947203
0.80*base+0.20*pct__TXK	gse145996_only	0.9	0.9415178571428572	0.8375	0.7602137020741672	0.6503968565610095	0.708830923947203
0.50*base+0.50*pct__PLA2G2D	strict_phs_gse	0.6950892857142859	0.7169245642166072	0.6404761904761904	0.759899434318039	0.6559200057938452	0.5801382778126964
0.50*base+0.50*pct__PLA2G2D	phs_only	0.6946969696969697	0.707274548773142	0.6268939393939394	0.759899434318039	0.6559200057938452	0.5801382778126964
0.50*base+0.50*pct__PLA2G2D	gse145996_only	0.75	0.8356150793650794	0.775	0.759899434318039	0.6559200057938452	0.5801382778126964
0.65*base+0.35*z__TRAF3IP3	strict_phs_gse	0.6724702380952381	0.6941565725293852	0.6071428571428572	0.759899434318039	0.6546056623410296	0.6528912633563797
0.65*base+0.35*z__TRAF3IP3	phs_only	0.6526515151515151	0.6629575549433331	0.6018939393939394	0.759899434318039	0.6546056623410296	0.6528912633563797
0.65*base+0.35*z__TRAF3IP3	gse145996_only	0.875	0.9206845238095238	0.65	0.759899434318039	0.6546056623410296	0.6528912633563797
0.65*base+0.35*rz__TRAF3IP3	strict_phs_gse	0.6686011904761904	0.6903508534738563	0.6071428571428572	0.759899434318039	0.6546056623410295	0.6528912633563797
0.65*base+0.35*rz__TRAF3IP3	phs_only	0.6526515151515151	0.6629575549433331	0.6018939393939394	0.759899434318039	0.6546056623410295	0.6528912633563797
0.65*base+0.35*rz__TRAF3IP3	gse145996_only	0.85	0.9115936147186148	0.65	0.759899434318039	0.6546056623410295	0.6528912633563797
0.65*base+0.35*z__ITGAL	strict_phs_gse	0.6549107142857142	0.680037209591866	0.6095238095238096	0.7595851665619108	0.6652730197013121	0.6082652419861723
0.65*base+0.35*z__ITGAL	phs_only	0.6462121212121212	0.6579516909568908	0.5981060606060606	0.7595851665619108	0.6652730197013121	0.6082652419861723
0.65*base+0.35*z__ITGAL	gse145996_only	0.875	0.9206845238095238	0.75	0.7595851665619108	0.6652730197013121	0.6082652419861723
0.65*base+0.35*rz__ITGAL	strict_phs_gse	0.6575892857142858	0.6825623932514456	0.6011904761904762	0.7595851665619108	0.6652730197013121	0.6082652419861723
0.65*base+0.35*rz__ITGAL	phs_only	0.6462121212121212	0.6579516909568908	0.5981060606060606	0.7595851665619108	0.6652730197013121	0.6082652419861723
0.65*base+0.35*rz__ITGAL	gse145996_only	0.875	0.9206845238095238	0.65	0.7595851665619108	0.6652730197013121	0.6082652419861723
0.65*base+0.35*z__SLAMF1	strict_phs_gse	0.6699404761904763	0.6548444800320022	0.593452380952381	0.7595851665619108	0.6516588183687072	0.6915461973601509
0.65*base+0.35*z__SLAMF1	phs_only	0.6515151515151515	0.6140576799030709	0.5903409090909091	0.7595851665619108	0.6516588183687072	0.6915461973601509
0.65*base+0.35*z__SLAMF1	gse145996_only	0.875	0.9206845238095238	0.65	0.7595851665619108	0.6516588183687072	0.6915461973601509
0.65*base+0.35*pct__LAX1	strict_phs_gse	0.6617559523809524	0.6808657374925541	0.5797619047619048	0.7595851665619107	0.6626384401258244	0.6288497800125707
0.65*base+0.35*pct__LAX1	phs_only	0.6617424242424244	0.65543908647416	0.5801136363636363	0.7595851665619107	0.6626384401258244	0.6288497800125707
0.65*base+0.35*pct__LAX1	gse145996_only	0.825	0.9068813131313131	0.6875	0.7595851665619107	0.6626384401258244	0.6288497800125707
0.50*base+0.50*rz__TXK	strict_phs_gse	0.6592261904761905	0.6602361069136627	0.5755952380952382	0.7589566310496543	0.6485524831037814	0.721558768070396
0.50*base+0.50*rz__TXK	phs_only	0.6378787878787879	0.6280079104563602	0.559469696969697	0.7589566310496543	0.6485524831037814	0.721558768070396
0.50*base+0.50*rz__TXK	gse145996_only	0.95	0.975	0.8125	0.7589566310496543	0.6485524831037814	0.721558768070396
0.65*base+0.35*z__P2RY10	strict_phs_gse	0.6613095238095238	0.6754771696757041	0.5964285714285715	0.7586423632935262	0.645480350650805	0.609365179132621
0.65*base+0.35*z__P2RY10	phs_only	0.6375000000000001	0.6427124489188166	0.5865530303030303	0.7586423632935262	0.645480350650805	0.609365179132621
0.65*base+0.35*z__P2RY10	gse145996_only	0.9	0.9317956349206349	0.7125	0.7586423632935262	0.645480350650805	0.609365179132621
0.65*base+0.35*z__CD79A	strict_phs_gse	0.6717261904761904	0.6880380410613581	0.5779761904761904	0.7586423632935261	0.658095624229833	0.6374921433060967
0.65*base+0.35*z__CD79A	phs_only	0.6450757575757576	0.6533352003430507	0.5643939393939394	0.7586423632935261	0.658095624229833	0.6374921433060967
0.65*base+0.35*z__CD79A	gse145996_only	0.875	0.9206845238095238	0.7125	0.7586423632935261	0.658095624229833	0.6374921433060967
0.65*base+0.35*rz__CD79A	strict_phs_gse	0.6663690476190476	0.6900000379551884	0.569047619047619	0.7586423632935261	0.658095624229833	0.6374921433060967
0.65*base+0.35*rz__CD79A	phs_only	0.6450757575757576	0.6533352003430507	0.5643939393939394	0.7586423632935261	0.658095624229833	0.6374921433060967
0.65*base+0.35*rz__CD79A	gse145996_only	0.85	0.908531746031746	0.65	0.7586423632935261	0.658095624229833	0.6374921433060967
0.50*base+0.50*z__IKZF3	strict_phs_gse	0.6566964285714286	0.6743686559566293	0.5821428571428571	0.7580138277812697	0.6454171503307884	0.6142363293526084
0.50*base+0.50*z__IKZF3	phs_only	0.6352272727272728	0.645026334021073	0.565530303030303	0.7580138277812697	0.6454171503307884	0.6142363293526084
0.50*base+0.50*z__IKZF3	gse145996_only	0.875	0.9206845238095238	0.75	0.7580138277812697	0.6454171503307884	0.6142363293526084
0.65*base+0.35*pct__IFNG	strict_phs_gse	0.6300595238095238	0.6540833999336618	0.5720238095238095	0.7576995600251414	0.6469176107007705	0.6799182903834067
0.65*base+0.35*pct__IFNG	phs_only	0.6098484848484849	0.6200083125404565	0.5628787878787879	0.7576995600251414	0.6469176107007705	0.6799182903834067
0.65*base+0.35*pct__IFNG	gse145996_only	0.8	0.9029761904761905	0.6875	0.7576995600251414	0.6469176107007705	0.6799182903834067
0.65*base+0.35*z__MS4A1	strict_phs_gse	0.6752976190476191	0.672000240555778	0.6017857142857144	0.7573852922690132	0.6521405152923958	0.6461345065996229
0.65*base+0.35*z__MS4A1	phs_only	0.6602272727272728	0.6457094090652272	0.5880681818181819	0.7573852922690132	0.6521405152923958	0.6461345065996229
0.65*base+0.35*z__MS4A1	gse145996_only	0.875	0.9206845238095238	0.775	0.7573852922690132	0.6521405152923958	0.6461345065996229
0.50*base+0.50*rz__PLA2G2D	strict_phs_gse	0.7090773809523809	0.7218682975486683	0.6196428571428572	0.7573852922690132	0.6476621520893409	0.6528912633563797
0.50*base+0.50*rz__PLA2G2D	phs_only	0.7	0.7028062016558548	0.6098484848484849	0.7573852922690132	0.6476621520893409	0.6528912633563797
0.50*base+0.50*rz__PLA2G2D	gse145996_only	0.825	0.8865936147186148	0.7125	0.7573852922690132	0.6476621520893409	0.6528912633563797
0.65*base+0.35*z__MAP4K1	strict_phs_gse	0.665327380952381	0.6699014995420473	0.6202380952380953	0.7567567567567568	0.6624760826149836	0.6915461973601509
0.65*base+0.35*z__MAP4K1	phs_only	0.6390151515151516	0.6296461538074548	0.6111742424242423	0.7567567567567568	0.6624760826149836	0.6915461973601509
0.65*base+0.35*z__MAP4K1	gse145996_only	0.9	0.9415178571428572	0.7125	0.7567567567567568	0.6624760826149836	0.6915461973601509
0.65*base+0.35*rz__MAP4K1	strict_phs_gse	0.6724702380952381	0.6839884993534509	0.6202380952380953	0.7567567567567568	0.6624760826149836	0.6915461973601509
0.65*base+0.35*rz__MAP4K1	phs_only	0.6390151515151516	0.6296461538074548	0.6111742424242423	0.7567567567567568	0.6624760826149836	0.6915461973601509
0.65*base+0.35*rz__MAP4K1	gse145996_only	0.925	0.9526289682539683	0.7125	0.7567567567567568	0.6624760826149836	0.6915461973601509
0.50*base+0.50*z__PLA2G2D	strict_phs_gse	0.7166666666666668	0.733592899520554	0.6482142857142857	0.7567567567567568	0.6531915374025681	0.7129164047768699
0.50*base+0.50*z__PLA2G2D	phs_only	0.696969696969697	0.7064101632174763	0.6460227272727272	0.7567567567567568	0.6531915374025681	0.7129164047768699
0.50*base+0.50*z__PLA2G2D	gse145996_only	0.875	0.9206845238095238	0.65	0.7567567567567568	0.6531915374025681	0.7129164047768699
0.65*base+0.35*rz__NCR3	strict_phs_gse	0.6699404761904761	0.687832084650767	0.5946428571428571	0.7567567567567568	0.6514174357896738	0.6536769327467002
0.65*base+0.35*rz__NCR3	phs_only	0.6545454545454547	0.6585324968295092	0.5789772727272727	0.7567567567567568	0.6514174357896738	0.6536769327467002
0.65*base+0.35*rz__NCR3	gse145996_only	0.725	0.8409090909090909	0.7	0.7567567567567568	0.6514174357896738	0.6536769327467002
0.50*base+0.50*z__ICOS	strict_phs_gse	0.6696428571428572	0.6863502767083265	0.6125	0.7567567567567566	0.6469416029197381	0.6829038340666247
0.50*base+0.50*z__ICOS	phs_only	0.6530303030303031	0.6556920863483375	0.6047348484848485	0.7567567567567566	0.6469416029197381	0.6829038340666247
0.50*base+0.50*z__ICOS	gse145996_only	0.9	0.9317956349206349	0.75	0.7567567567567566	0.6469416029197381	0.6829038340666247
0.50*base+0.50*rz__ICOS	strict_phs_gse	0.6702380952380952	0.6902147049259545	0.6125	0.7567567567567566	0.6469416029197381	0.6829038340666247
0.50*base+0.50*rz__ICOS	phs_only	0.6530303030303031	0.6556920863483375	0.6047348484848485	0.7567567567567566	0.6469416029197381	0.6829038340666247
0.50*base+0.50*rz__ICOS	gse145996_only	0.925	0.9526289682539683	0.75	0.7567567567567566	0.6469416029197381	0.6829038340666247
0.65*base+0.35*pct__CD8A	strict_phs_gse	0.6373511904761905	0.6566273505921567	0.5565476190476191	0.7564424890006285	0.6524029771685064	0.6750471401634193
0.65*base+0.35*pct__CD8A	phs_only	0.6041666666666667	0.611067195597034	0.5265151515151515	0.7564424890006285	0.6524029771685064	0.6750471401634193
0.65*base+0.35*pct__CD8A	gse145996_only	0.9	0.9415178571428572	0.8125	0.7564424890006285	0.6524029771685064	0.6750471401634193
0.65*base+0.35*z__CXCL10	strict_phs_gse	0.6180059523809522	0.6591235221845654	0.5791666666666666	0.7558139534883721	0.6553718673778948	0.6701759899434319
0.65*base+0.35*z__CXCL10	phs_only	0.6174242424242424	0.6434599862031146	0.5892045454545455	0.7558139534883721	0.6553718673778948	0.6701759899434319
0.65*base+0.35*z__CXCL10	gse145996_only	0.9	0.9317956349206349	0.625	0.7558139534883721	0.6553718673778948	0.6701759899434319
0.65*base+0.35*rz__CXCL10	strict_phs_gse	0.6180059523809522	0.6591235221845654	0.5791666666666666	0.7558139534883721	0.6553718673778948	0.6701759899434319
0.65*base+0.35*rz__CXCL10	phs_only	0.6174242424242424	0.6434599862031146	0.5892045454545455	0.7558139534883721	0.6553718673778948	0.6701759899434319
0.65*base+0.35*rz__CXCL10	gse145996_only	0.9	0.9317956349206349	0.625	0.7558139534883721	0.6553718673778948	0.6701759899434319
0.50*base+0.50*z__CCR4	strict_phs_gse	0.6620535714285716	0.6764885979436641	0.6244047619047619	0.7551854179761157	0.6484374780531448	0.6180075424261471
0.50*base+0.50*z__CCR4	phs_only	0.6678030303030303	0.6686590721515184	0.6217803030303031	0.7551854179761157	0.6484374780531448	0.6180075424261471
0.50*base+0.50*z__CCR4	gse145996_only	0.8	0.8897186147186147	0.75	0.7551854179761157	0.6484374780531448	0.6180075424261471
0.50*base+0.50*rz__CCR4	strict_phs_gse	0.6157738095238096	0.6497921469142465	0.5821428571428572	0.7551854179761157	0.6484374780531448	0.6180075424261471
0.50*base+0.50*rz__CCR4	phs_only	0.6678030303030303	0.6686590721515184	0.6217803030303031	0.7551854179761157	0.6484374780531448	0.6180075424261471
0.50*base+0.50*rz__CCR4	gse145996_only	0.32499999999999996	0.6535374347874348	0.2875	0.7551854179761157	0.6484374780531448	0.6180075424261471
0.80*base+0.20*pct__TBX3	strict_phs_gse	0.6764880952380953	0.6934314020835766	0.605952380952381	0.7551854179761156	0.6579213348932287	0.7234443746071653
0.80*base+0.20*pct__TBX3	phs_only	0.6393939393939393	0.645719298448692	0.5761363636363637	0.7551854179761156	0.6579213348932287	0.7234443746071653
0.80*base+0.20*pct__TBX3	gse145996_only	0.85	0.908531746031746	0.8	0.7551854179761156	0.6579213348932287	0.7234443746071653
0.80*base+0.20*z__TBX3	strict_phs_gse	0.6767857142857143	0.6899863392380033	0.605952380952381	0.7548711502199874	0.6519716620513809	0.6964173475801383
0.80*base+0.20*z__TBX3	phs_only	0.6420454545454546	0.6415401444653355	0.5761363636363637	0.7548711502199874	0.6519716620513809	0.6964173475801383
0.80*base+0.20*z__TBX3	gse145996_only	0.85	0.908531746031746	0.8	0.7548711502199874	0.6519716620513809	0.6964173475801383
0.80*base+0.20*rz__TBX3	strict_phs_gse	0.6767857142857143	0.6899863392380033	0.605952380952381	0.7548711502199874	0.6519716620513809	0.6964173475801383
0.80*base+0.20*rz__TBX3	phs_only	0.6420454545454546	0.6415401444653355	0.5761363636363637	0.7548711502199874	0.6519716620513809	0.6964173475801383
0.80*base+0.20*rz__TBX3	gse145996_only	0.85	0.908531746031746	0.8	0.7548711502199874	0.6519716620513809	0.6964173475801383
0.65*base+0.35*pct__ITGAL	strict_phs_gse	0.6543154761904761	0.6799385007487965	0.5869047619047618	0.7545568824638592	0.6533169276687415	0.6315210559396606
0.65*base+0.35*pct__ITGAL	phs_only	0.6397727272727274	0.6530226353855633	0.574810606060606	0.7545568824638592	0.6533169276687415	0.6315210559396606
0.65*base+0.35*pct__ITGAL	gse145996_only	0.825	0.883531746031746	0.7125	0.7545568824638592	0.6533169276687415	0.6315210559396606
0.50*base+0.50*z__CD3G	strict_phs_gse	0.6563988095238096	0.6667295986013505	0.6464285714285715	0.754242614707731	0.6378556124574989	0.6198931489629164
0.50*base+0.50*z__CD3G	phs_only	0.6390151515151515	0.6360079407377893	0.6424242424242423	0.754242614707731	0.6378556124574989	0.6198931489629164
0.50*base+0.50*z__CD3G	gse145996_only	0.925	0.9526289682539683	0.75	0.754242614707731	0.6378556124574989	0.6198931489629164
0.50*base+0.50*rz__CD3G	strict_phs_gse	0.6605654761904762	0.6722922491280383	0.6553571428571429	0.754242614707731	0.6378556124574989	0.6198931489629164
0.50*base+0.50*rz__CD3G	phs_only	0.6390151515151515	0.6360079407377893	0.6424242424242423	0.754242614707731	0.6378556124574989	0.6198931489629164
0.50*base+0.50*rz__CD3G	gse145996_only	0.925	0.9526289682539683	0.8125	0.754242614707731	0.6378556124574989	0.6198931489629164
0.65*base+0.35*z__CD8A	strict_phs_gse	0.6504464285714286	0.6649950984906327	0.5869047619047619	0.7539283469516028	0.6543638844056631	0.6934318038969202
0.65*base+0.35*z__CD8A	phs_only	0.6257575757575758	0.6220378232168862	0.5666666666666667	0.7539283469516028	0.6543638844056631	0.6934318038969202
0.65*base+0.35*z__CD8A	gse145996_only	0.9	0.9415178571428572	0.75	0.7539283469516028	0.6543638844056631	0.6934318038969202
0.65*base+0.35*rz__CD8A	strict_phs_gse	0.6504464285714286	0.6649950984906327	0.5869047619047619	0.7539283469516028	0.6543638844056631	0.6934318038969202
0.65*base+0.35*rz__CD8A	phs_only	0.6257575757575758	0.6220378232168862	0.5666666666666667	0.7539283469516028	0.6543638844056631	0.6934318038969202
0.65*base+0.35*rz__CD8A	gse145996_only	0.9	0.9415178571428572	0.75	0.7539283469516028	0.6543638844056631	0.6934318038969202
0.20*base+0.80*z__NCR3	strict_phs_gse	0.6688988095238095	0.6798630872748509	0.5964285714285714	0.7539283469516027	0.6400910591356921	0.6956316781898177
0.20*base+0.80*z__NCR3	phs_only	0.6579545454545455	0.6547180988005848	0.5933712121212121	0.7539283469516027	0.6400910591356921	0.6956316781898177
