endpoint	stratum	holdout	candidate	inner_mean_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	inner_mean_ECE	inner_sd_AUROC	performance_score	selection_score	bio_cell_specificity	bio_pathway	bio_network	bio_lr	bio_direction_stability	penalty_size	penalty_batch	penalty_leakage	penalty_redundancy	penalty_therapy_confounding	bio_bonus	bio_penalty	bio_objective_delta
primary_recist	melanoma_core_high_evidence	GSE78220	word_no_interaction	0.7597656729235677	0.6655713228718574	0.5735431235431235	0.2436491073032779	0.11104772420561893	0.7684811193998894	0.7958475540003718	0.47058823529411764	0.0	0.0	0.0	0.9558823529411765	0.2962962962962963	0.45348622092727814	0.0	0.7559572347354553	0.01645202391068623	0.11411764705882355	0.08675121245834119	0.027366434600482353
primary_recist	melanoma_core_high_evidence	GSE78220	word_unsigned_graph	0.7752361673414305	0.6341358895933606	0.6404367562262299	0.1748750868256303	0.09318488529014846	0.8025071327076666	0.9121192291669293	0.5789473684210527	0.0	1.0	0.0	0.9473684210526315	0.37037037037037035	0.05618807392376603	0.0	0.6451524157335651	0.01851370366475416	0.16210526315789472	0.052493166698632056	0.10961209645926268
primary_recist	melanoma_core_high_evidence	GSE78220	word_no_bio_objective	0.5883695252116304	0.5694725174485823	0.5033492822966508	0.2156571289558979	0.050092013249907974	0.6155942657654779	0.6155942657654779	0.45714285714285713	0.022727272727272728	0.9772727272727273	0.0	0.9571428571428572	0.3148148148148148	0.12333994879636424	0.0	0.8949301861197746	0.016437595590509547	0.15314285714285714	0.06802817758181594	0.0851146795610412
primary_recist	melanoma_core_high_evidence	GSE78220	module_logistic_l1_C0.05	0.5	0.33374813339970133	0.5	0.16625186660029864	0.0	0.541687406669985	0.541687406669985													
primary_recist	melanoma_core_high_evidence	GSE78220	module_logistic_l1_C0.25	0.7205434915961232	0.6294158834040063	0.5467795362532204	0.2626851541946903	0.10003067108330266	0.7793532625789845	0.7793532625789845													
primary_recist	melanoma_core_high_evidence	GSE78220	module_logistic_l1_C1	0.6799595141700405	0.5673862124151028	0.6347135320819531	0.22424605812200515	0.05688259109311744	0.7400645013948933	0.7400645013948933													
primary_recist	melanoma_core_high_evidence	GSE78220	module_logistic_l2_C0.05	0.7376334192123666	0.6209354066215413	0.6561096797938903	0.2208201357967659	0.10686418844313583	0.8014856735331382	0.8014856735331382													
primary_recist	melanoma_core_high_evidence	GSE78220	module_logistic_l2_C0.25	0.6913200834253466	0.5885557842884696	0.5924886516991781	0.272807191978558	0.08619187829714137	0.750372305224729	0.750372305224729													
primary_recist	melanoma_core_high_evidence	GSE78220	module_logistic_l2_C1	0.643387314439946	0.5382509980639238	0.5851429272481904	0.19344365183106269	0.04082321187584337	0.6995570107055517	0.6995570107055517													
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	0.6305860805860806	0.5370622862934893	0.5531135531135531	0.21223644255589835	0.017765567765567758	0.6850948725564326	0.6850948725564326													
